chr	start	end	name	score	strand	nTC_hnRNPC_Mut1	nTC_hnRNPC_Mut2	nTC_hnRNPC_Mut3	nTC_hnRNPC_Mut4	nTC_hnRNPC_Mut5	nTC_hnRNPC_Mut6	nTC_hnRNPC_Mut7	nTC_hnRNPC_Mut8	nTC_hnRNPC_Mut_inKD1	nTC_hnRNPC_Mut_inKD2	nTC_hnRNPC_Mut_inKD3	nTC_hnRNPC_WT1	nTC_hnRNPC_WT2	nTC_hnRNPC_WT3	nTC_hnRNPC_WT4	nTC_hnRNPC_WT5	nTC_hnRNPC_WT6	nTC_hnRNPC_WT7	nTC_hnRNPC_WT8	nTC_hnRNPC_WT_inKD1	nTC_hnRNPC_WT_inKD2	nTC_hnRNPC_WT_inKD3	nTC_hnRNPC_WT_inRBM25_Mut1	nTC_hnRNPC_WT_inRBM25_Mut2	nTC_hnRNPC_WT_inRBM25_Mut3	nTC_hnRNPC_WT_inRBM25_WT1	nTC_hnRNPC_WT_inRBM25_WT2	nTC_hnRNPC_WT_inRBM25_WT3	nTC_RBM25_Mut1	nTC_RBM25_Mut2	nTC_RBM25_Mut3	nTC_RBM25_Mut4	nTC_RBM25_Mut5	nTC_RBM25_Mut6	nTC_RBM25_Mut7	nTC_RBM25_Mut8	nTC_RBM25_WT1	nTC_RBM25_WT2	nTC_RBM25_WT3	nTC_RBM25_WT4	nTC_RBM25_WT5	nTC_RBM25_WT6	nTC_RBM25_WT7	nTC_RBM25_WT8	BC_hnRNPC_WT_inRBM25_Mut	nTC_hnRNPC_WT_inRBM25_Mut	BC_hnRNPC_WT_inRBM25_WT	nTC_hnRNPC_WT_inRBM25_WT	BC_hnRNPC_Mut	nTC_hnRNPC_Mut	BC_hnRNPC_WT	nTC_hnRNPC_WT	BC_RBM25_Mut	nTC_RBM25_Mut	BC_RBM25_WT	nTC_RBM25_WT	BC_hnRNPC_Mut_inKD	nTC_hnRNPC_Mut_inKD	BC_hnRNPC_WT_inKD	nTC_hnRNPC_WT_inKD	annotation	gene	finalized_annotation	grouped_annotation	annotation_count	external_gene_name
chr20	35709105	35709125	chr20-1012	6.68	-	0.485281179194443	0	0	0	0	0.348514752106685	0.305128011880464	0	0	0	0.272849583754318	0	0	0	0	0	0	0	0	0.640959285304759	0.626670272109632	0	1.57353508532637	1.21526644219591	1.1914561276812	1.3966095208966	1.54934526329186	2.8016883483385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1.32675255173449	3	1.91588104417565	3	0.142365492897699	0	0	0	0	0	0	1	0.0909498612514392	2	0.422543185804797	intron	ENSG00000131051.25	intron	intron	1	RBM39
chr20	35709875	35709895	chr20-78	20.4	-	2.42640589597221	6.42735482212296	0	0	9.19740035478972	1.04554425632005	1.83076807128279	1.95565104927198	2.18748974614181	1.61269625073464	4.36559334006908	0	0	3.72097176898719	0	0	0	0.318342885211604	0	0.961438927957138	0.940005408164448	1.40501468474515	2.43182695004985	2.98292672175359	2.08504822344211	3.37513967550011	1.77068030090498	3.05638728909654	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2.49993396508185	3	2.73406908850054	6	2.86039055621996	2	0.504914331774849	0	0	0	0	3	2.72192644564851	3	1.10215300695558	intron	ENSG00000131051.25	intron	intron	1	RBM39
chr20	35710409	35710429	chr20-38	21.3	-	0.485281179194443	0	0	0	4.59870017739486	0	0.915384035641393	0.651883683090659	0	1.38231107205826	0.818548751262953	0	2.16948446540649	3.72097176898719	0	2.12834562630295	0.661325799509825	0	0.642284064900236	0.640959285304759	0.626670272109632	0	2.43182695004985	2.65149041933652	3.12757233516316	2.90960316853457	2.54535293255091	3.05638728909654	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2.73696323484984	3	2.83711446339401	4	0.831406134415169	5	1.16530146563834	0	0	0	0	2	0.733619941107072	2	0.422543185804797	intron	ENSG00000131051.25	intron	intron	1	RBM39
chr20	35710729	35710749	chr20-154	13	-	0.485281179194443	0	0	0	1.14967504434872	1.39405900842674	0	0	0	0.691155536029132	0.272849583754318	0	0	0	0	1.06417281315147	0	0.318342885211604	0.321142032450118	0.640959285304759	0.940005408164448	0.468338228248382	2.00268101768811	1.76766027955768	2.68077628728271	2.21129840808628	2.10268285732467	2.8016883483385	0	0	0	0	0	0	0	0	0	0	0	0	0	2.51216515978627	0	0	3	2.15037252817617	3	2.37188987124981	3	0.378626903996237	3	0.212957216351649	0	0	1	0.314020644973283	2	0.321335039927816	3	0.683100973905863	intron	ENSG00000131051.25	intron	intron	1	RBM39
chr20	35710850	35710870	chr20-141	15.2	-	0.970562358388886	0	0	0	1.14967504434872	0.697029504213369	0.610256023760929	0.651883683090659	2.18748974614181	0.460770357352754	0.818548751262953	0	0	0	2.95839607598345	2.12834562630295	0	0	0.321142032450118	0.640959285304759	0.313335136054816	1.40501468474515	2.14572966180869	1.32574520966826	1.78718419152181	1.86214602786213	1.32801022567874	2.54698940758045	0	0	0	0	0	0	5.18629159405858	1.07714977552199	0	0	0	0	0	0	0	0	3	1.75288635433292	3	1.91238188704044	5	0.50992582672532	3	0.675985466842064	2	0.782930171197571	0	0	3	1.15560295158584	3	0.786436368701574	intron	ENSG00000131051.25	intron	intron	1	RBM39
chr20	35711563	35711583	chr20-507	8.67	-	1.94112471677777	12.8547096442459	0	0	2.29935008869743	0.348514752106685	0.305128011880464	0.651883683090659	0	0.460770357352754	0.545699167508635	0	0	1.86048588449359	2.95839607598345	0	0	0	0	0	0.940005408164448	0	1.57353508532637	2.43053288439181	0.893592095760903	2.56045078831043	1.32801022567874	2.29229046682241	0	0	0	0	0	0	0	1.07714977552199	0	0	0	0	0	0	0	0	3	1.6325533551597	3	2.06025049360386	6	2.30008886209987	2	0.60236024505963	1	0.134643721940248	0	0	2	0.335489841620463	1	0.313335136054816	intron	ENSG00000131051.25	intron	intron	1	RBM39
chr20	35711728	35711748	chr20-227	12.8	-	0.970562358388886	12.8547096442459	0	0	2.29935008869743	0	0.610256023760929	0	2.18748974614181	0.460770357352754	0.272849583754318	0	2.16948446540649	3.72097176898719	0	1.06417281315147	0	0	0	0	0.313335136054816	0	1.71658372944695	1.43622397714062	1.34038814364136	1.97853015460351	2.21335037613123	1.52819364454827	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1.49773195007631	3	1.906691391761	4	2.09185976438664	3	0.869328630943143	0	0	0	0	3	0.973703229082962	1	0.104445045351605	intron	ENSG00000131051.25	intron	intron	1	RBM39
chr20	35711820	35711840	chr20-55	18.6	-	0.485281179194443	0	0	0	0	0.348514752106685	0.915384035641393	0.651883683090659	6.56246923842545	1.61269625073464	1.36424791877159	0	2.16948446540649	1.86048588449359	2.95839607598345	1.06417281315147	0	0.318342885211604	0	0.320479642652379	0.940005408164448	1.40501468474515	2.717924238291	1.98861781450239	2.82970830324286	3.14237142201734	2.43468541374435	1.78289258530632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2.51208345201209	3	2.45331647368934	4	0.300132956254147	5	1.04636026553083	0	0	0	0	3	3.17980446931056	3	0.888499911853991	intron	ENSG00000131051.25	intron	intron	1	RBM39
chr20	35711913	35711933	chr20-13	34.5	-	3.3969682543611	0	0	0	2.29935008869743	1.39405900842674	0.610256023760929	1.95565104927198	0	1.84308142941102	2.72849583754318	0	4.33896893081297	3.72097176898719	2.95839607598345	5.32086406575737	1.32265159901965	2.22840019648123	1.60571016225059	1.92287785591428	1.56667568027408	2.34169114124191	3.4331674588939	2.43053288439181	3.42543636708346	3.37513967550011	2.76668797016404	3.82048411137068	0	0	0	0	0	0	0	1.07714977552199	0	0	0	0	0	0	0	0	3	3.09637890345639	3	3.32077058567827	5	1.20703555306477	7	2.68699534991156	1	0.134643721940248	0	0	2	1.52385908898473	3	1.94374822581009	intron	ENSG00000131051.25	intron	intron	1	RBM39
chr20	35712129	35712149	chr20-27	23.5	-	2.91168707516666	0	0	0	0	1.04554425632005	0.610256023760929	0.651883683090659	2.18748974614181	2.76462214411653	2.45564625378886	12.2451478601604	0	0	2.95839607598345	0	0.661325799509825	0.318342885211604	0	2.56383714121903	0.940005408164448	2.34169114124191	5.00670254422027	2.87244795428123	2.53184427132256	2.56045078831043	2.32401789493779	4.32988199288677	0	0	0	0	0	0	0	2.15429955104397	0	0	0	0	0	0	0	0	3	3.47033158994135	3	3.07145022537833	4	0.652421379792287	4	2.02290157760816	1	0.269287443880497	0	0	3	2.4692527146824	3	1.94851123020846	intron	ENSG00000131051.25	intron	intron	1	RBM39
chr20	35712552	35712572	chr20-49	26.6	-	5.33809297113887	0	0	11.062925922648	2.29935008869743	5.22772128160027	2.44102409504371	4.56318578163461	0	7.37232571764407	6.82123959385794	6.12257393008021	0	1.86048588449359	0	3.19251843945442	0	0.318342885211604	0.963426097350353	2.24335749856665	3.76002163265779	3.74670582598706	3.14707017065274	3.42484179164301	2.68077628728271	3.72429205572425	2.76668797016404	2.54698940758045	0	0	0	0	0	11.6368375730212	0	0	0	0	0	0	0	0	0	0	3	3.08422941652615	3	3.01265647782291	6	3.86653751759537	5	1.55716840457377	1	1.45460469662764	0	0	2	4.73118843716734	3	3.2500283190705	intron	ENSG00000131051.25	intron	intron	1	RBM39
chr20	35712782	35712802	chr20-228	12.3	-	0.485281179194443	0	0	0	1.14967504434872	1.04554425632005	0.610256023760929	0	0	0.460770357352754	1.09139833501727	0	0	1.86048588449359	0	1.06417281315147	0.661325799509825	0	0	0.961438927957138	0.626670272109632	0	2.28877830592927	1.21526644219591	2.23398023940226	1.97853015460351	1.54934526329186	2.29229046682241	0	0	0	0	0	0	5.18629159405858	0	0	0	0	0	0	0	0	0	3	1.91267499584248	3	1.94005529490593	4	0.411344562953018	3	0.448248062144362	1	0.648286449257323	0	0	2	0.517389564123342	2	0.52936973335559	intron	ENSG00000131051.25	intron	intron	1	RBM39
chr20	35723201	35723221	chr20-89	16.8	-	0	0	9.39982140339334	0	1.14967504434872	1.04554425632005	0.305128011880464	0.651883683090659	0	1.15192589338189	0	0	4.33896893081297	1.86048588449359	0	2.12834562630295	0.661325799509825	0.955028655634812	0	0.961438927957138	0.940005408164448	0.936676456496764	2.57487559417042	1.76766027955768	2.08504822344211	2.09491428134489	2.21335037613123	2.03759152606436	0	0	0	0	0	0	0	1.07714977552199	0	0	0	0	0	0	5.338002306017	10.7862065990012	3	2.14252803239007	3	2.11528539451349	5	1.56900654987915	5	1.24301936209427	1	0.134643721940248	2	2.01552611312727	1	0.383975297793962	3	0.946040264206117	intron	ENSG00000131051.25	intron	intron	1	RBM39
chr20	35729821	35729841	chr20-56	20.6	-	1.94112471677777	6.42735482212296	28.19946421018	0	8.047725310441	1.04554425632005	1.22051204752186	1.95565104927198	2.18748974614181	0.230385178676377	0.818548751262953	0	0	1.86048588449359	0	4.25669125260589	0	0	0.642284064900236	0.640959285304759	0.940005408164448	0	2.57487559417042	1.65718151208533	2.08504822344211	1.97853015460351	2.21335037613123	2.03759152606436	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2.10570177656595	3	2.0764906855997	7	6.10467205157945	3	0.844932650249966	0	0	0	0	3	1.07880789202705	2	0.526988231156402	intron	ENSG00000131051.25	intron	intron	1	RBM39
chr20	35732256	35732276	chr20-9	36.1	-	2.91168707516666	12.8547096442459	18.7996428067867	11.062925922648	11.4967504434871	0.348514752106685	0.305128011880464	0.651883683090659	2.18748974614181	0.230385178676377	0.272849583754318	0	2.16948446540649	3.72097176898719	5.91679215196689	9.57755531836326	0	0	0	0	1.25334054421926	0.468338228248382	4.57755661185853	3.64579932658772	5.21262055860527	3.49152380224149	3.98403067703621	7.38626928198331	0	0	0	7.62334573397573	0	0	0	0	0	0	0	0	0	0	0	0	3	4.47865883235051	3	4.95394125375367	8	7.30390529242653	4	2.67310046309048	1	0.952918216746966	0	0	3	0.89690816952417	2	0.573892924155882	intron	ENSG00000131051.25	intron	intron	1	RBM39
chr20	35732373	35732393	chr20-276	18.1	-	0	0	0	0	2.29935008869743	0.348514752106685	0	0	2.18748974614181	0.460770357352754	0.545699167508635	0	6.50845339621946	1.86048588449359	0	1.06417281315147	0	0	0	0.640959285304759	0.940005408164448	0.468338228248382	1.57353508532637	1.54670274461297	1.78718419152181	2.09491428134489	2.21335037613123	2.8016883483385	0	0	0	0	0	5.81841878651058	0	1.07714977552199	0	0	0	0	0	0	5.338002306017	0	3	1.63580734048705	3	2.36998433527154	2	0.330983105100514	3	1.17913901173307	2	0.861946070254071	1	0.667250288252125	3	1.0646530903344	3	0.683100973905863	intron	ENSG00000131051.25	intron	intron	1	RBM39
chr20	35732693	35732713	chr20-380	10.5	-	1.45584353758333	6.42735482212296	9.39982140339334	11.062925922648	0	0	0.305128011880464	0	0	0.460770357352754	0.272849583754318	0	0	5.58145765348078	0	1.06417281315147	0	0	0	1.28191857060952	0.313335136054816	0.936676456496764	1.43048644120579	1.98861781450239	2.97864031920301	1.62937777437936	2.43468541374435	4.58458093364481	0	0	0	0	0	5.81841878651058	0	0	0	0	0	0	0	0	0	0	3	2.1325815249704	3	2.88288137392284	5	3.58138421220351	2	0.830703808329032	1	0.727302348313822	0	0	2	0.244539980369024	3	0.843976721053699	intron	ENSG00000131051.25	intron	intron	1	RBM39
chr20	35732774	35732794	chr20-116	13.9	-	0.485281179194443	0	9.39982140339334	0	0	0.697029504213369	0	0	2.18748974614181	0	0.818548751262953	0	0	0	0	1.06417281315147	0	0.318342885211604	0.642284064900236	0.640959285304759	0.626670272109632	1.40501468474515	1.00134050884405	1.65718151208533	1.34038814364136	2.90960316853457	1.66001278209842	1.52819364454827	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.7862065990012	3	1.33297005485691	3	2.03260319839376	3	1.32276651085014	3	0.253099970407914	0	0	1	1.34827582487515	2	1.00201283246826	3	0.890881414053179	intron	ENSG00000131051.25	intron	intron	1	RBM39
chr20	35732850	35732870	chr20-48	18.8	-	0.485281179194443	0	0	0	1.14967504434872	1.04554425632005	0.610256023760929	0	4.37497949228363	1.38231107205826	0.818548751262953	0	2.16948446540649	0	2.95839607598345	2.12834562630295	0	0.318342885211604	0.321142032450118	1.6023982132619	1.8800108163289	0.936676456496764	2.14572966180869	2.32005411691946	1.93611620748196	2.79321904179319	1.99201533851811	2.29229046682241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.338002306017	0	3	2.13396666207003	3	2.35917494904457	4	0.411344562953018	5	0.986963885669325	0	0	1	0.667250288252125	3	2.19194643853495	3	1.47302849536252	intron	ENSG00000131051.25	intron	intron	1	RBM39
chr20	35732972	35732992	chr20-131	15.5	-	0.485281179194443	0	0	0	0	0	0	0	0	0.460770357352754	0	0	0	1.86048588449359	0	0	0	0	0	0.320479642652379	0.626670272109632	1.40501468474515	2.14572966180869	2.32005411691946	2.08504822344211	2.90960316853457	3.20935804539028	2.8016883483385	0	0	0	0	0	0	5.18629159405858	0	0	0	0	0	0	0	0	0	3	2.18361066739008	3	2.97354985408778	1	0.0606601473993054	1	0.232560735561699	1	0.648286449257323	0	0	1	0.153590119117585	3	0.784054866502386	intron	ENSG00000131051.25	intron	intron	1	RBM39
chr20	35733119	35733139	chr20-18	40.1	-	5.33809297113887	0	9.39982140339334	0	3.44902513304614	1.04554425632005	1.22051204752186	0	2.18748974614181	1.84308142941102	1.90994708628022	0	4.33896893081297	5.58145765348078	8.87518822795033	1.06417281315147	2.6453031980393	0.636685770423208	2.56913625960094	6.08911321039521	4.70002704082224	2.81002936949029	3.29011881477332	1.76766027955768	4.46796047880452	3.72429205572425	3.43069308300341	3.31108622985459	0	0	0	0	0	0	0	3.23144932656596	0	28.2909440688036	0	0	0	0	0	0	3	3.17524652437851	3	3.48869045619408	5	2.55662447642753	7	3.21386410668238	1	0.403931165820745	1	3.53636800860045	3	1.98017275394435	3	4.53305654023591	intron	ENSG00000131051.25	intron	intron	1	RBM39
chr20	35733663	35733683	chr20-179	12.8	-	0.485281179194443	6.42735482212296	0	0	2.29935008869743	0.348514752106685	0	0.651883683090659	0	0.691155536029132	0.545699167508635	0	0	1.86048588449359	2.95839607598345	0	0	0.318342885211604	0.963426097350353	0.640959285304759	0.940005408164448	0.468338228248382	1.28743779708521	1.98861781450239	1.1914561276812	2.32768253482766	1.99201533851811	2.8016883483385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.338002306017	0	3	1.48917057975627	3	2.37379540722809	5	1.27654806565152	4	0.762581367879875	0	0	1	0.667250288252125	2	0.412284901179256	3	0.683100973905863	intron	ENSG00000131051.25	intron	intron	1	RBM39
chr20	35733794	35733814	chr20-6	46.4	-	4.36753061274999	32.1367741106148	0	0	6.89805026609229	5.57623603370695	3.05128011880464	1.95565104927198	10.9374487307091	7.60271089632045	5.72984125884067	6.12257393008021	0	9.30242942246797	2.95839607598345	4.25669125260589	0.661325799509825	0.318342885211604	1.60571016225059	5.76863356774283	5.95336758504151	4.68338228248382	3.71926474713506	4.41915069889421	3.87223241496391	4.18982856268979	4.3160332334559	3.56578517061263	0	0	0	15.2466914679515	0	0	0	1.07714977552199	0	0	0	0	0	0	0	0	3	4.00354928699773	3	4.02388232225277	6	6.74819027390508	7	3.15318369101369	2	2.04048015543418	0	0	3	8.09000029529006	3	5.46846114508939	intron	ENSG00000131051.25	intron	intron	1	RBM39
chr20	35733860	35733880	chr20-341	9.94	-	0.485281179194443	0	0	0	1.14967504434872	0.348514752106685	0	0.651883683090659	2.18748974614181	0.691155536029132	0.272849583754318	0	2.16948446540649	1.86048588449359	0	0	0	0	0.321142032450118	0.320479642652379	0.313335136054816	1.40501468474515	1.43048644120579	1.65718151208533	1.63825217556166	1.97853015460351	2.21335037613123	2.03759152606436	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1.57530670961759	3	2.0764906855997	4	0.329419332342563	3	0.543889047793775	0	0	0	0	3	1.05049828864175	3	0.679609821150781	intron	ENSG00000131051.25	intron	intron	1	RBM39
chr20	35734380	35734400	chr20-1090	6.86	-	0.485281179194443	0	0	0	1.14967504434872	0	0.610256023760929	1.95565104927198	0	0	0.818548751262953	0	2.16948446540649	0	0	0	0	0	0.642284064900236	0.320479642652379	0	0.468338228248382	0.858291864723475	1.10478767472355	0.595728063840602	1.3966095208966	1.54934526329186	3.31108622985459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0.852935867762543	3	2.08568033801435	4	0.525107912072008	2	0.35147106628834	0	0	0	0	1	0.272849583754318	2	0.262939290300254	intron	ENSG00000131051.25	intron	intron	1	RBM39
chr20	35734597	35734617	chr20-277	13	-	0	6.42735482212296	0	0	1.14967504434872	1.04554425632005	0.305128011880464	0	2.18748974614181	0.691155536029132	0.545699167508635	0	0	0	0	0	0.661325799509825	0.318342885211604	0.963426097350353	1.6023982132619	0.313335136054816	0.468338228248382	1.14438915296463	1.98861781450239	2.38291225536241	1.86214602786213	0.885340150452492	3.05638728909654	0	0	0	0	0	0	0	0	0	0	77.8331257783313	0	0	0	0	0	3	1.83863974094315	3	1.93462448913705	4	1.11596276683402	3	0.242886847758973	0	0	1	9.72914072229141	3	1.14144814989319	3	0.794690525855032	intron	ENSG00000131051.25	intron	intron	1	RBM39
chr20	35735070	35735090	chr20-35	22.8	-	0.485281179194443	0	9.39982140339334	0	6.89805026609229	0.348514752106685	0.305128011880464	2.60753473236264	0	0.460770357352754	0.545699167508635	0	0	0	0	1.06417281315147	0	0	0.321142032450118	0	0.626670272109632	0	3.57621610301448	2.54101165186417	3.72330039900376	2.56045078831043	1.77068030090498	3.56578517061263	0	0	0	0	0	0	0	2.15429955104397	0	0	0	0	0	0	0	0	3	3.28017605129414	3	2.63230541994268	6	2.50554129312873	2	0.173164355700199	1	0.269287443880497	0	0	2	0.335489841620463	1	0.208890090703211	CDS|intron	ENSG00000131051.25	CDS	CDS	2	RBM39
chr20	35735627	35735647	chr20-37	25.3	-	6.30865532952776	0	9.39982140339334	0	4.59870017739486	2.78811801685348	1.22051204752186	1.95565104927198	6.56246923842545	3.68616285882204	4.09274375631476	6.12257393008021	0	3.72097176898719	8.87518822795033	4.25669125260589	0.661325799509825	0.955028655634812	0.642284064900236	1.92287785591428	1.56667568027408	1.40501468474515	1.85963237356753	2.32005411691946	1.93611620748196	1.97853015460351	2.32401789493779	1.78289258530632	0	0	0	7.62334573397573	0	0	5.18629159405858	3.23144932656596	0	0	0	0	0	0	0	0	3	2.03860089932298	3	2.02848021161587	6	3.28393225299541	7	3.15425796245856	3	2.00513583182503	0	0	3	4.78045861785408	3	1.63152274031117	intron	ENSG00000131051.25	intron	intron	1	RBM39
chr20	35735947	35735967	chr20-241	14.3	-	0.970562358388886	0	9.39982140339334	0	2.29935008869743	0.697029504213369	0	0.651883683090659	0	0.460770357352754	0	6.12257393008021	2.16948446540649	0	2.95839607598345	1.06417281315147	0	0.318342885211604	0	0.320479642652379	0.626670272109632	0.468338228248382	2.43182695004985	1.87813904703004	1.63825217556166	2.09491428134489	2.43468541374435	3.31108622985459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1.98273939088051	3	2.61356197498128	5	1.75233087972296	5	1.57912127122915	0	0	0	0	1	0.153590119117585	3	0.471829381003465	intron	ENSG00000131051.25	intron	intron	1	RBM39
chr20	35736158	35736178	chr20-93	15.2	-	0.970562358388886	0	0	0	1.14967504434872	0.697029504213369	0	0	0	0.230385178676377	0.818548751262953	0	2.16948446540649	3.72097176898719	2.95839607598345	2.12834562630295	0	0	0	0.320479642652379	0	0.468338228248382	1.43048644120579	1.87813904703004	2.97864031920301	2.44406666156904	2.10268285732467	3.82048411137068	0	0	0	0	0	0	0	1.07714977552199	0	0	0	0	0	0	5.338002306017	0	3	2.09575526914628	3	2.7890778767548	3	0.352158363368871	4	1.37214974208501	1	0.134643721940248	1	0.667250288252125	2	0.34964464331311	2	0.262939290300254	intron	ENSG00000131051.25	intron	intron	1	RBM39
chr20	35736406	35736426	chr20-34	22.9	-	3.3969682543611	0	0	0	0	2.09108851264011	0.305128011880464	0.651883683090659	0	0.921540714705509	0.818548751262953	0	0	0	0	1.06417281315147	0	0	0	0.640959285304759	1.56667568027408	1.87335291299353	2.28877830592927	3.31436302417066	2.82970830324286	2.32768253482766	2.32401789493779	1.78289258530632	0	0	0	0	0	0	0	1.07714977552199	0	0	0	0	0	0	0	0	3	2.81094987778093	3	2.14486433835726	4	0.805633557746542	1	0.133021601643934	1	0.134643721940248	0	0	2	0.580029821989487	3	1.36032929285746	intron	ENSG00000131051.25	intron	intron	1	RBM39
chr20	35736496	35736516	chr20-342	9.39	-	0.970562358388886	0	0	0	1.14967504434872	0	0.305128011880464	0	0	0.230385178676377	0.545699167508635	0	0	0	0	0	0	0.318342885211604	0	0	0	0.468338228248382	2.00268101768811	1.65718151208533	1.63825217556166	1.74576190112074	2.21335037613123	1.78289258530632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1.7660382351117	3	1.91400162085276	3	0.303170676827258	1	0.0397928606514505	0	0	0	0	2	0.258694782061671	1	0.156112742749461	intron	ENSG00000131051.25	intron	intron	1	RBM39
chr20	35737212	35737232	chr20-21	26	-	3.88224943355554	0	0	0	3.44902513304614	1.39405900842674	0.915384035641393	0.651883683090659	2.18748974614181	1.15192589338189	2.18279667003454	0	2.16948446540649	0	0	1.06417281315147	1.32265159901965	0.636685770423208	0.963426097350353	4.16623535448093	3.76002163265779	4.68338228248382	2.43182695004985	1.98861781450239	1.78718419152181	2.21129840808628	1.99201533851811	1.52819364454827	0	0	0	0	0	0	0	1.07714977552199	0	0	0	0	0	0	5.338002306017	0	3	2.06920965202468	3	1.91050246371755	5	1.28657516172006	5	0.769552593168896	1	0.134643721940248	1	0.667250288252125	3	1.84073743651941	3	4.20321308987418	intron	ENSG00000131051.25	intron	intron	1	RBM39
chr20	35738364	35738384	chr20-242	11.7	-	0	0	0	0	0	0	0.305128011880464	0	0	0.460770357352754	0.272849583754318	6.12257393008021	4.33896893081297	1.86048588449359	8.87518822795033	0	0	0	0.321142032450118	1.92287785591428	0.940005408164448	1.87335291299353	1.85963237356753	2.09909658197475	1.78718419152181	2.21129840808628	2.43468541374435	1.78289258530632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.338002306017	0	3	1.91530438235469	3	2.14295880237898	1	0.038141001485058	5	2.6897948757234	0	0	1	0.667250288252125	2	0.244539980369024	3	1.57874539235742	intron	ENSG00000131051.25	intron	intron	1	RBM39
chr20	35738758	35738778	chr20-79	15.9	-	0.485281179194443	0	0	0	0	1.04554425632005	1.83076807128279	0	2.18748974614181	1.61269625073464	1.36424791877159	0	0	3.72097176898719	5.91679215196689	1.06417281315147	0	0.636685770423208	0	2.24335749856665	0.626670272109632	3.27836759773868	2.57487559417042	1.76766027955768	2.08504822344211	2.79321904179319	1.99201533851811	3.31108622985459	0	0	0	7.62334573397573	0	0	0	0	0	0	0	0	0	0	0	0	3	2.14252803239007	3	2.69877353672196	3	0.42019918834966	4	1.4173278130661	1	0.952918216746966	0	0	3	1.72147797188268	3	2.04946512280499	intron	ENSG00000131051.25	intron	intron	1	RBM39
chr20	35739136	35739156	chr20-171	13.5	-	2.91168707516666	0	0	0	1.14967504434872	0	0.305128011880464	0	0	0	0	0	0	3.72097176898719	5.91679215196689	0	0	0.318342885211604	0	0.320479642652379	0.313335136054816	0	1.14438915296463	1.32574520966826	1.63825217556166	1.3966095208966	1.10667518806561	3.05638728909654	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1.36946217939818	3	1.85322399935292	3	0.54581126642448	3	1.24451335077071	0	0	0	0	0	0	2	0.211271592902398	intron	ENSG00000131051.25	intron	intron	1	RBM39
chr20	35739197	35739217	chr20-31	25.1	-	3.3969682543611	12.8547096442459	9.39982140339334	11.062925922648	5.74837522174357	0.348514752106685	0.915384035641393	0	0	0.460770357352754	0	0	4.33896893081297	1.86048588449359	0	2.12834562630295	0.661325799509825	0.636685770423208	0.963426097350353	1.6023982132619	0.626670272109632	1.40501468474515	3.00402152653216	1.76766027955768	2.08504822344211	1.97853015460351	2.65602045135748	3.31108622985459	0	0	0	7.62334573397573	0	0	0	1.07714977552199	0	0	0	0	0	0	0	0	3	2.28557667651065	3	2.64854561193852	7	5.4658374042675	6	1.32365476361161	2	1.08756193868721	0	0	1	0.153590119117585	3	1.21136105670556	intron	ENSG00000131051.25	intron	intron	1	RBM39
chr20	35740065	35740085	chr20-474	8.31	-	0.970562358388886	0	0	0	0	0.348514752106685	0.305128011880464	0	0	0.921540714705509	0.545699167508635	0	2.16948446540649	7.44194353797438	0	0	0	0.318342885211604	0.963426097350353	0	0.313335136054816	0	0.286097288241158	0.441915069889421	0.446796047880452	1.97853015460351	1.88134781971155	3.05638728909654	0	0	0	0	0	0	5.18629159405858	0	0	0	0	0	0	0	0	0	3	0.391602802003677	3	2.30542175447053	3	0.203025640297004	4	1.36164962324285	1	0.648286449257323	0	0	2	0.489079960738048	1	0.104445045351605	intron	ENSG00000131051.25	intron	intron	1	RBM39
chr20	38005134	38005154	chr20-1367	10.3	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.28743779708521	1.21526644219591	1.48932015960151	1.3966095208966	2.43468541374435	1.78289258530632	0	0	0	0	0	0	0	1.07714977552199	0	0	0	0	0	0	0	0	3	1.33067479962754	3	1.87139583998242	0	0	0	0	1	0.134643721940248	0	0	0	0	0	0	intron	ENSG00000101407.14	intron	intron	1	TTI1
